Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Raubüberfälle in Wohnungen;5382;Rhein-Sieg-Kreis;insg.;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;2;0;2;6;4;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5382;Rhein-Sieg-Kreis;voll.;821;573;248;5;2;3;39;26;13;44;28;16;100;70;30;90;64;26;533;374;159;54;37;17;587;411;176
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5382;Rhein-Sieg-Kreis;vers.;233;147;86;1;1;0;6;3;3;7;4;3;13;4;9;14;9;5;168;113;55;31;17;14;199;130;69
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5382;Rhein-Sieg-Kreis;insg.;1054;720;334;6;3;3;45;29;16;51;32;19;113;74;39;104;73;31;701;487;214;85;54;31;786;541;245
Vorsätzliche einfache Körperverletzung § 223 StGB;5382;Rhein-Sieg-Kreis;voll.;244;1377;1063;30;17;13;149;104;45;179;121;58;230;136;94;206;139;67;1618;859;759;207;122;85;1825;981;844
Vorsätzliche einfache Körperverletzung § 223 StGB;5382;Rhein-Sieg-Kreis;vers.;317;185;132;9;3;6;23;13;10;32;16;16;31;18;13;16;9;7;202;121;81;36;21;15;238;142;96
Vorsätzliche einfache Körperverletzung § 223 StGB;5382;Rhein-Sieg-Kreis;insg.;2757;1562;1195;39;20;19;172;117;55;211;137;74;261;154;107;222;148;74;182;980;840;243;143;100;2063;1123;940
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5382;Rhein-Sieg-Kreis;voll.;479;320;159;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;465;309;156;7;6;1;472;315;157
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5382;Rhein-Sieg-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5382;Rhein-Sieg-Kreis;insg.;479;320;159;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;465;309;156;7;6;1;472;315;157
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5382;Rhein-Sieg-Kreis;voll.;344;225;119;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;334;218;116;5;4;1;339;222;117
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5382;Rhein-Sieg-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5382;Rhein-Sieg-Kreis;insg.;344;225;119;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;334;218;116;5;4;1;339;222;117
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5382;Rhein-Sieg-Kreis;voll.;135;95;40;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;131;91;40;2;2;0;133;93;40
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5382;Rhein-Sieg-Kreis;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5382;Rhein-Sieg-Kreis;insg.;135;95;40;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;131;91;40;2;2;0;133;93;40
Gewaltkriminalität;5382;Rhein-Sieg-Kreis;voll.;1079;735;344;8;4;4;54;38;16;62;42;20;155;105;50;139;95;44;658;453;205;65;40;25;723;493;230
Gewaltkriminalität;5382;Rhein-Sieg-Kreis;vers.;284;177;107;1;1;0;9;4;5;10;5;5;23;10;13;20;13;7;194;130;64;37;19;18;231;149;82
Gewaltkriminalität;5382;Rhein-Sieg-Kreis;insg.;1363;912;451;9;5;4;63;42;21;72;47;25;178;115;63;159;108;51;852;583;269;102;59;43;954;642;312
Mord Totschlag und Tötung auf Verlangen;5382;Rhein-Sieg-Kreis;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;5382;Rhein-Sieg-Kreis;vers.;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;5;0
Mord Totschlag und Tötung auf Verlangen;5382;Rhein-Sieg-Kreis;insg.;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;7;7;0
Straftaten insgesamt;5512;Bottrop;voll.;1627;866;761;14;9;5;161;85;76;175;94;81;149;83;66;84;32;52;1081;575;506;138;82;56;1219;657;562
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;5512;Bottrop;vers.;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;5512;Bottrop;insg.;95;65;30;0;0;0;13;13;0;13;13;0;9;8;1;6;3;3;55;38;17;12;3;9;67;41;26
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;5512;Bottrop;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;5512;Bottrop;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Handtaschenraub;5512;Bottrop;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5512;Bottrop;voll.;19;15;4;0;0;0;2;2;0;2;2;0;5;4;1;1;1;0;9;7;2;2;1;1;11;8;3
Raubüberfälle in Wohnungen;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;5512;Bottrop;insg.;295;206;89;0;0;0;39;21;18;39;21;18;52;39;13;22;17;5;164;115;49;18;14;4;182;129;53
Vorsätzliche einfache Körperverletzung § 223 StGB;5512;Bottrop;voll.;611;318;293;6;5;1;64;42;22;70;47;23;57;32;25;31;9;22;401;198;203;52;32;20;453;230;223
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5512;Bottrop;insg.;61;41;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;40;20;1;1;0;61;41;20
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5512;Bottrop;voll.;40;24;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;39;24;15;0;0;0;39;24;15
Gewaltkriminalität;5512;Bottrop;vers.;66;54;12;0;0;0;11;11;0;11;11;0;9;8;1;5;4;1;33;25;8;8;6;2;41;31;10
Mord Totschlag und Tötung auf Verlangen;5512;Bottrop;insg.;3;2;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Handtaschenraub;5512;Bottrop;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Handtaschenraub;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;5512;Bottrop;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5512;Bottrop;voll.;19;15;4;0;0;0;2;2;0;2;2;0;5;4;1;1;1;0;9;7;2;2;1;1;11;8;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5512;Bottrop;vers.;12;10;2;0;0;0;9;9;0;9;9;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5512;Bottrop;insg.;31;25;6;0;0;0;11;11;0;11;11;0;6;5;1;2;1;1;9;7;2;3;1;2;12;8;4
Raubüberfälle in Wohnungen;5512;Bottrop;voll.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;5;4;1
Raubüberfälle in Wohnungen;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;5512;Bottrop;insg.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;5;4;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5512;Bottrop;voll.;250;171;79;0;0;0;39;21;18;39;21;18;44;32;12;18;13;5;138;97;41;11;8;3;149;105;44
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5512;Bottrop;vers.;45;35;10;0;0;0;0;0;0;0;0;0;8;7;1;4;4;0;26;18;8;7;6;1;33;24;9
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5512;Bottrop;insg.;295;206;89;0;0;0;39;21;18;39;21;18;52;39;13;22;17;5;164;115;49;18;14;4;182;129;53
Vorsätzliche einfache Körperverletzung § 223 StGB;5512;Bottrop;voll.;611;318;293;6;5;1;64;42;22;70;47;23;57;32;25;31;9;22;401;198;203;52;32;20;453;230;223
Vorsätzliche einfache Körperverletzung § 223 StGB;5512;Bottrop;vers.;33;18;15;1;1;0;5;4;1;6;5;1;2;2;0;2;0;2;21;9;12;2;2;0;23;11;12
Vorsätzliche einfache Körperverletzung § 223 StGB;5512;Bottrop;insg.;644;336;308;7;6;1;69;46;23;76;52;24;59;34;25;33;9;24;422;207;215;54;34;20;476;241;235
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5512;Bottrop;voll.;101;65;36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;99;64;35;1;1;0;100;65;35
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5512;Bottrop;insg.;101;65;36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;99;64;35;1;1;0;100;65;35
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5512;Bottrop;voll.;61;41;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;40;20;1;1;0;61;41;20
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5512;Bottrop;insg.;61;41;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;40;20;1;1;0;61;41;20
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5512;Bottrop;voll.;40;24;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;39;24;15;0;0;0;39;24;15
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5512;Bottrop;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5512;Bottrop;insg.;40;24;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;39;24;15;0;0;0;39;24;15
Gewaltkriminalität;5512;Bottrop;voll.;348;220;128;0;0;0;43;24;19;43;24;19;59;39;20;26;16;10;198;130;68;22;11;11;220;141;79
Gewaltkriminalität;5512;Bottrop;vers.;66;54;12;0;0;0;11;11;0;11;11;0;9;8;1;5;4;1;33;25;8;8;6;2;41;31;10
Gewaltkriminalität;5512;Bottrop;insg.;414;274;140;0;0;0;54;35;19;54;35;19;68;47;21;31;20;11;231;155;76;30;17;13;261;172;89
Mord Totschlag und Tötung auf Verlangen;5512;Bottrop;voll.;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;5512;Bottrop;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;5512;Bottrop;insg.;3;2;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Straftaten insgesamt;5513;Gelsenkirchen;voll.;5429;3009;242;52;24;28;390;240;150;442;264;178;532;309;223;402;195;207;3753;2058;1695;300;183;117;4053;2241;1812
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;5513;Gelsenkirchen;vers.;6;1;5;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;4;0;4;0;0;0;4;0;4
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;5513;Gelsenkirchen;insg.;312;229;83;0;0;0;36;34;2;36;34;2;66;58;8;22;19;3;158;102;56;30;16;14;188;118;70
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;5513;Gelsenkirchen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;5513;Gelsenkirchen;vers.;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;1;0;1;6;2;4
Handtaschenraub;5513;Gelsenkirchen;insg.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;2;5;1;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5513;Gelsenkirchen;voll.;87;76;11;0;0;0;10;8;2;10;8;2;29;27;2;7;7;0;37;32;5;4;2;2;41;34;7
Raubüberfälle in Wohnungen;5513;Gelsenkirchen;vers.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;3;3;2;1;7;3;4
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;5513;Gelsenkirchen;insg.;999;673;326;1;0;1;88;57;31;89;57;32;141;96;45;85;55;30;642;434;208;42;31;11;684;465;219
Vorsätzliche einfache Körperverletzung § 223 StGB;5513;Gelsenkirchen;voll.;2202;1126;1076;24;14;10;162;111;51;186;125;61;201;120;81;175;84;91;1519;721;798;121;76;45;164;797;843
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5513;Gelsenkirchen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5513;Gelsenkirchen;insg.;299;237;62;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;290;230;60;2;2;0;292;232;60
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5513;Gelsenkirchen;voll.;208;147;61;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;202;144;58;1;1;0;203;145;58
Gewaltkriminalität;5513;Gelsenkirchen;vers.;282;195;87;1;0;1;19;15;4;20;15;5;27;20;7;13;8;5;196;133;63;26;19;7;222;152;70
Mord Totschlag und Tötung auf Verlangen;5513;Gelsenkirchen;insg.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;11;2;2;2;0;15;13;2
Handtaschenraub;5513;Gelsenkirchen;voll.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;4;1;3
Handtaschenraub;5513;Gelsenkirchen;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;5513;Gelsenkirchen;insg.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;2;5;1;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5513;Gelsenkirchen;voll.;87;76;11;0;0;0;10;8;2;10;8;2;29;27;2;7;7;0;37;32;5;4;2;2;41;34;7
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5513;Gelsenkirchen;vers.;22;21;1;0;0;0;3;3;0;3;3;0;6;6;0;0;0;0;11;10;1;2;2;0;13;12;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5513;Gelsenkirchen;insg.;109;97;12;0;0;0;13;11;2;13;11;2;35;33;2;7;7;0;48;42;6;6;4;2;54;46;8
Raubüberfälle in Wohnungen;5513;Gelsenkirchen;voll.;21;12;9;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;15;8;7;3;1;2;18;9;9
Raubüberfälle in Wohnungen;5513;Gelsenkirchen;vers.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;3;3;2;1;7;3;4
Raubüberfälle in Wohnungen;5513;Gelsenkirchen;insg.;29;16;13;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;19;9;10;6;3;3;25;12;13
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5513;Gelsenkirchen;voll.;812;546;266;0;0;0;81;54;27;81;54;27;129;89;40;76;51;25;501;333;168;25;19;6;526;352;174
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5513;Gelsenkirchen;vers.;187;127;60;1;0;1;7;3;4;8;3;5;12;7;5;9;4;5;141;101;40;17;12;5;158;113;45
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;5513;Gelsenkirchen;insg.;999;673;326;1;0;1;88;57;31;89;57;32;141;96;45;85;55;30;642;434;208;42;31;11;684;465;219
Vorsätzliche einfache Körperverletzung § 223 StGB;5513;Gelsenkirchen;voll.;2202;1126;1076;24;14;10;162;111;51;186;125;61;201;120;81;175;84;91;1519;721;798;121;76;45;164;797;843
Vorsätzliche einfache Körperverletzung § 223 StGB;5513;Gelsenkirchen;vers.;134;72;62;0;0;0;8;5;3;8;5;3;6;5;1;9;3;6;97;50;47;14;9;5;111;59;52
Vorsätzliche einfache Körperverletzung § 223 StGB;5513;Gelsenkirchen;insg.;2336;1198;1138;24;14;10;170;116;54;194;130;64;207;125;82;184;87;97;1616;771;845;135;85;50;1751;856;895
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5513;Gelsenkirchen;voll.;507;384;123;0;0;0;0;0;0;0;0;0;1;0;1;11;7;4;492;374;118;3;3;0;495;377;118
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5513;Gelsenkirchen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5513;Gelsenkirchen;insg.;507;384;123;0;0;0;0;0;0;0;0;0;1;0;1;11;7;4;492;374;118;3;3;0;495;377;118
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5513;Gelsenkirchen;voll.;299;237;62;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;290;230;60;2;2;0;292;232;60
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5513;Gelsenkirchen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5513;Gelsenkirchen;insg.;299;237;62;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;290;230;60;2;2;0;292;232;60
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5513;Gelsenkirchen;voll.;208;147;61;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;202;144;58;1;1;0;203;145;58
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5513;Gelsenkirchen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5513;Gelsenkirchen;insg.;208;147;61;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;202;144;58;1;1;0;203;145;58
Gewaltkriminalität;5513;Gelsenkirchen;voll.;1101;724;377;0;0;0;107;77;30;107;77;30;195;135;60;105;68;37;646;414;232;48;30;18;694;444;250
Gewaltkriminalität;5513;Gelsenkirchen;vers.;282;195;87;1;0;1;19;15;4;20;15;5;27;20;7;13;8;5;196;133;63;26;19;7;222;152;70
Gewaltkriminalität;5513;Gelsenkirchen;insg.;1383;919;464;1;0;1;126;92;34;127;92;35;222;155;67;118;76;42;842;547;295;74;49;25;916;596;320
Mord Totschlag und Tötung auf Verlangen;5513;Gelsenkirchen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;5513;Gelsenkirchen;vers.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;11;2;2;2;0;15;13;2
Mord Totschlag und Tötung auf Verlangen;5513;Gelsenkirchen;insg.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;11;2;2;2;0;15;13;2
Straftaten insgesamt;5515;Münster;voll.;519;3187;2003;51;29;22;262;133;129;313;162;151;349;228;121;452;279;173;3768;2332;1436;308;186;122;4076;2518;1558
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;5515;Münster;vers.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;0;0;0;3;0;3
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;5515;Münster;insg.;358;270;88;0;0;0;15;13;2;15;13;2;38;33;5;37;32;5;244;180;64;24;12;12;268;192;76
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;5515;Münster;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;5515;Münster;vers.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;0;0;5;1;4
Handtaschenraub;5515;Münster;insg.;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;5;6;0;6
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;5515;Münster;voll.;125;109;16;0;0;0;8;6;2;8;6;2;14;14;0;21;18;3;76;66;10;6;5;1;82;71;11
Raubüberfälle in Wohnungen;5515;Münster;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;3;2;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;5515;Münster;insg.;913;691;222;5;3;2;41;22;19;46;25;21;81;66;15;99;77;22;644;491;153;43;32;11;687;523;164
Vorsätzliche einfache Körperverletzung § 223 StGB;5515;Münster;voll.;188;117;710;15;10;5;101;67;34;116;77;39;132;93;39;200;129;71;1316;796;520;116;75;41;1432;871;561
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;5515;Münster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;5515;Münster;insg.;507;395;112;0;0;0;0;0;0;0;0;0;1;0;1;13;10;3;483;375;108;10;10;0;493;385;108
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;5515;Münster;voll.;134;102;32;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;128;98;30;2;2;0;130;100;30
Gewaltkriminalität;5515;Münster;vers.;203;159;44;2;2;0;8;8;0;10;10;0;13;10;3;13;10;3;152;119;33;15;10;5;167;129;38
Mord Totschlag und Tötung auf Verlangen;5515;Münster;insg.;9;6;3;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;5;3;2;2;1;1;7;4;3
Handtaschenraub;5515;Münster;voll.;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;5;0;5
Handtaschenraub;5515;Münster;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;5515;Münster;insg.;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;5;6;0;6
