Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;0;0;0;4;4;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;7;6;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;4;4;0;1;0;1;5;4;1
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9479;Wunsiedel i.Fichtelgebirge;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9479;Wunsiedel i.Fichtelgebirge;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9479;Wunsiedel i.Fichtelgebirge;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9479;Wunsiedel i.Fichtelgebirge;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9479;Wunsiedel i.Fichtelgebirge;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9479;Wunsiedel i.Fichtelgebirge;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9479;Wunsiedel i.Fichtelgebirge;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9479;Wunsiedel i.Fichtelgebirge;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9479;Wunsiedel i.Fichtelgebirge;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9479;Wunsiedel i.Fichtelgebirge;vers.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9479;Wunsiedel i.Fichtelgebirge;insg.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;51;35;16;1;1;0;5;4;1;6;5;1;8;6;2;4;2;2;30;20;10;3;2;1;33;22;11
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;31;24;7;0;0;0;2;2;0;2;2;0;1;0;1;1;1;0;24;19;5;3;2;1;27;21;6
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;82;59;23;1;1;0;7;6;1;8;7;1;9;6;3;5;3;2;54;39;15;6;4;2;60;43;17
Vorsätzliche einfache Körperverletzung § 223 StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;337;182;155;4;4;0;39;21;18;43;25;18;28;17;11;19;11;8;228;124;104;19;5;14;247;129;118
Vorsätzliche einfache Körperverletzung § 223 StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;26;15;11;0;0;0;2;2;0;2;2;0;2;2;0;1;1;0;18;10;8;3;0;3;21;10;11
Vorsätzliche einfache Körperverletzung § 223 StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;363;197;166;4;4;0;41;23;18;45;27;18;30;19;11;20;12;8;246;134;112;22;5;17;268;139;129
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;43;38;5;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;40;35;5;1;1;0;41;36;5
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;43;38;5;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;40;35;5;1;1;0;41;36;5
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;15;12;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;10;3;1;1;0;14;11;3
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;15;12;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;10;3;1;1;0;14;11;3
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9479;Wunsiedel i.Fichtelgebirge;voll.;28;26;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;27;25;2;0;0;0;27;25;2
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9479;Wunsiedel i.Fichtelgebirge;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9479;Wunsiedel i.Fichtelgebirge;insg.;28;26;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;27;25;2;0;0;0;27;25;2
Gewaltkriminalität;9479;Wunsiedel i.Fichtelgebirge;voll.;69;40;29;1;1;0;6;4;2;7;5;2;12;6;6;8;3;5;38;24;14;4;2;2;42;26;16
Gewaltkriminalität;9479;Wunsiedel i.Fichtelgebirge;vers.;40;29;11;0;0;0;2;2;0;2;2;0;3;2;1;2;2;0;29;21;8;4;2;2;33;23;10
Gewaltkriminalität;9479;Wunsiedel i.Fichtelgebirge;insg.;109;69;40;1;1;0;8;6;2;9;7;2;15;8;7;10;5;5;67;45;22;8;4;4;75;49;26
Mord Totschlag und Tötung auf Verlangen;9479;Wunsiedel i.Fichtelgebirge;voll.;2;0;2;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;9479;Wunsiedel i.Fichtelgebirge;vers.;6;4;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;4;2;2;0;0;0;4;2;2
Mord Totschlag und Tötung auf Verlangen;9479;Wunsiedel i.Fichtelgebirge;insg.;8;4;4;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;5;2;3;0;0;0;5;2;3
Straftaten insgesamt;9561;Ansbach;voll.;791;476;315;7;4;3;58;34;24;65;38;27;94;65;29;49;32;17;527;312;215;56;29;27;583;341;242
Straftaten insgesamt;9561;Ansbach;vers.;109;69;40;0;0;0;5;4;1;5;4;1;9;8;1;9;6;3;74;44;30;12;7;5;86;51;35
Straftaten insgesamt;9561;Ansbach;insg.;900;545;355;7;4;3;63;38;25;70;42;28;103;73;30;58;38;20;601;356;245;68;36;32;669;392;277
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9561;Ansbach;voll.;7;1;6;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;5;0;5;0;0;0;5;0;5
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9561;Ansbach;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9561;Ansbach;insg.;8;1;7;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;5;0;5;0;0;0;5;0;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9561;Ansbach;voll.;24;17;7;0;0;0;2;2;0;2;2;0;7;7;0;3;1;2;10;5;5;2;2;0;12;7;5
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9561;Ansbach;vers.;7;5;2;0;0;0;1;1;0;1;1;0;1;1;0;2;1;1;3;2;1;0;0;0;3;2;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9561;Ansbach;insg.;31;22;9;0;0;0;3;3;0;3;3;0;8;8;0;5;2;3;13;7;6;2;2;0;15;9;6
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9561;Ansbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9561;Ansbach;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9561;Ansbach;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9561;Ansbach;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;9561;Ansbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9561;Ansbach;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9561;Ansbach;voll.;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9561;Ansbach;insg.;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9561;Ansbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9561;Ansbach;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9561;Ansbach;voll.;129;90;39;0;0;0;14;10;4;14;10;4;17;11;6;8;7;1;79;56;23;11;6;5;90;62;28
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9561;Ansbach;vers.;34;19;15;0;0;0;0;0;0;0;0;0;2;1;1;2;2;0;27;13;14;3;3;0;30;16;14
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9561;Ansbach;insg.;163;109;54;0;0;0;14;10;4;14;10;4;19;12;7;10;9;1;106;69;37;14;9;5;120;78;42
Vorsätzliche einfache Körperverletzung § 223 StGB;9561;Ansbach;voll.;348;209;139;4;3;1;21;13;8;25;16;9;43;27;16;24;19;5;237;139;98;19;8;11;256;147;109
Vorsätzliche einfache Körperverletzung § 223 StGB;9561;Ansbach;vers.;47;31;16;0;0;0;4;3;1;4;3;1;4;4;0;1;1;0;32;21;11;6;2;4;38;23;15
Vorsätzliche einfache Körperverletzung § 223 StGB;9561;Ansbach;insg.;395;240;155;4;3;1;25;16;9;29;19;10;47;31;16;25;20;5;269;160;109;25;10;15;294;170;124
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9561;Ansbach;voll.;53;39;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;39;14;0;0;0;53;39;14
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9561;Ansbach;insg.;53;39;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;39;14;0;0;0;53;39;14
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9561;Ansbach;voll.;33;24;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;24;9;0;0;0;33;24;9
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9561;Ansbach;insg.;33;24;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;24;9;0;0;0;33;24;9
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9561;Ansbach;voll.;20;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;0;0;0;20;15;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9561;Ansbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9561;Ansbach;insg.;20;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;0;0;0;20;15;5
Gewaltkriminalität;9561;Ansbach;voll.;160;108;52;0;0;0;16;12;4;16;12;4;25;18;7;12;9;3;94;61;33;13;8;5;107;69;38
Gewaltkriminalität;9561;Ansbach;vers.;45;27;18;0;0;0;1;1;0;1;1;0;5;4;1;6;4;2;30;15;15;3;3;0;33;18;15
Gewaltkriminalität;9561;Ansbach;insg.;205;135;70;0;0;0;17;13;4;17;13;4;30;22;8;18;13;5;124;76;48;16;11;5;140;87;53
Mord Totschlag und Tötung auf Verlangen;9561;Ansbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9561;Ansbach;vers.;3;3;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;9561;Ansbach;insg.;3;3;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
Straftaten insgesamt;9562;Erlangen;voll.;12;687;513;16;6;10;82;39;43;98;45;53;89;46;43;96;53;43;831;495;336;86;48;38;917;543;374
Straftaten insgesamt;9562;Erlangen;vers.;84;46;38;0;0;0;1;0;1;1;0;1;6;1;5;12;4;8;60;38;22;5;3;2;65;41;24
Straftaten insgesamt;9562;Erlangen;insg.;1284;733;551;16;6;10;83;39;44;99;45;54;95;47;48;108;57;51;891;533;358;91;51;40;982;584;398
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9562;Erlangen;voll.;10;1;9;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;6;0;6;0;0;0;6;0;6
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;9562;Erlangen;insg.;10;1;9;0;0;0;0;0;0;0;0;0;1;0;1;3;1;2;6;0;6;0;0;0;6;0;6
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9562;Erlangen;voll.;31;27;4;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;21;20;1;6;3;3;27;23;4
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9562;Erlangen;vers.;8;4;4;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;5;3;2;0;0;0;5;3;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;9562;Erlangen;insg.;39;31;8;0;0;0;0;0;0;0;0;0;4;2;2;3;3;0;26;23;3;6;3;3;32;26;6
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9562;Erlangen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;9562;Erlangen;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9562;Erlangen;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;9562;Erlangen;insg.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
Handtaschenraub;9562;Erlangen;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Handtaschenraub;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;9562;Erlangen;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9562;Erlangen;voll.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9562;Erlangen;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;9562;Erlangen;insg.;3;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1
Raubüberfälle in Wohnungen;9562;Erlangen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;9562;Erlangen;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9562;Erlangen;voll.;150;112;38;1;1;0;3;2;1;4;3;1;20;16;4;20;15;5;103;75;28;3;3;0;106;78;28
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9562;Erlangen;vers.;31;15;16;0;0;0;0;0;0;0;0;0;1;0;1;4;1;3;23;13;10;3;1;2;26;14;12
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;9562;Erlangen;insg.;181;127;54;1;1;0;3;2;1;4;3;1;21;16;5;24;16;8;126;88;38;6;4;2;132;92;40
Vorsätzliche einfache Körperverletzung § 223 StGB;9562;Erlangen;voll.;441;270;171;2;0;2;27;18;9;29;18;11;37;22;15;38;25;13;303;184;119;34;21;13;337;205;132
Vorsätzliche einfache Körperverletzung § 223 StGB;9562;Erlangen;vers.;30;19;11;0;0;0;0;0;0;0;0;0;2;1;1;5;2;3;23;16;7;0;0;0;23;16;7
Vorsätzliche einfache Körperverletzung § 223 StGB;9562;Erlangen;insg.;471;289;182;2;0;2;27;18;9;29;18;11;39;23;16;43;27;16;326;200;126;34;21;13;360;221;139
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9562;Erlangen;voll.;129;104;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;104;25;0;0;0;129;104;25
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;9562;Erlangen;insg.;129;104;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;104;25;0;0;0;129;104;25
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9562;Erlangen;voll.;42;32;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;32;10;0;0;0;42;32;10
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;9562;Erlangen;insg.;42;32;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;32;10;0;0;0;42;32;10
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9562;Erlangen;voll.;87;72;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;72;15;0;0;0;87;72;15
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9562;Erlangen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;9562;Erlangen;insg.;87;72;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;72;15;0;0;0;87;72;15
Gewaltkriminalität;9562;Erlangen;voll.;191;140;51;1;1;0;3;2;1;4;3;1;23;18;5;25;18;7;130;95;35;9;6;3;139;101;38
Gewaltkriminalität;9562;Erlangen;vers.;42;22;20;0;0;0;0;0;0;0;0;0;3;0;3;5;2;3;30;18;12;4;2;2;34;20;14
Gewaltkriminalität;9562;Erlangen;insg.;233;162;71;1;1;0;3;2;1;4;3;1;26;18;8;30;20;10;160;113;47;13;8;5;173;121;52
Mord Totschlag und Tötung auf Verlangen;9562;Erlangen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
